--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
out/رواعت_92.jpg         	رواعت                    	0.9992
out/روباو_34.jpg         	روباو                    	0.9988
out/روتاھ_306.jpg        	روتا                     	0.9996
out/روصحم_526.jpg        	روصحم                    	0.9970
out/روقاص_877.jpg        	روقاص                    	0.9960
out/روكن_125.jpg         	روكن                     	0.9998
out/روكو_840.jpg         	روكو                     	0.9978
out/رومس_382.jpg         	رومس                     	0.9997
out/روھمج_461.jpg        	رومج                     	0.9997
out/ريباما_690.jpg       	ريباما                   	0.9981
out/ريجايد_361.jpg       	ريجايد                   	0.9986
out/ريخلاا_972.jpg       	ريخلاا                   	0.9702
out/ريدك_815.jpg         	ريدك                     	0.9988
out/ريسيت_33.jpg         	ريسيت                    	0.9989
out/ريسيلا_209.jpg       	ريسيلا                   	0.9832
out/ريطاوس_349.jpg       	ريطاوس                   	0.9981
out/ريعن_970.jpg         	ريعن                     	0.9997
out/ريغ_109.jpg          	ريغ                      	0.9996
out/ريفخ_980.jpg         	ريفخ                     	0.9989
out/ريفن_834.jpg         	ريفن                     	0.9996
out/ريفوت_707.jpg        	ريفوت                    	0.9988
out/رئاح_871.jpg         	رئاح                     	0.9970
out/رئاحب_475.jpg        	رئاحب                    	0.9984
out/رئس_633.jpg          	رثس                      	0.9399
out/رھنا_123.jpg         	رنا                      	0.9950
out/زازتھا_743.jpg       	زازتا                    	0.9985
out/زازك_744.jpg         	زازك                     	0.9998
out/زاغلا_16.jpg         	زاغلا                    	0.9994
out/زاوحا_305.jpg        	زاوحا                    	0.9964
out/زجح_39.jpg           	زجح                      	0.9994
out/زجر_630.jpg          	زجر                      	0.9983
out/زفحتسم_4.jpg         	زفحتسم                   	0.9968
out/زقزق_977.jpg         	زقزق                     	0.9998
out/زكارت_212.jpg        	زكارت                    	0.9976
out/زماھم_831.jpg        	زمام                     	0.9991
out/زمق_131.jpg          	زمق                      	0.9998
out/زوقرق_299.jpg        	زوقرق                    	0.9997
out/زيجوب_426.jpg        	زيجوب                    	0.9932
out/سارتم_509.jpg        	سارتم                    	0.9994
out/سارضا_225.jpg        	سارضا                    	0.9990
out/ساوسولا_73.jpg       	ساوسولا                  	0.9967
out/سحلا_472.jpg         	سحلا                     	0.9996
out/سدس_536.jpg          	سدس                      	0.9992
out/سرمت_910.jpg         	سرمت                     	0.9996
out/سفد_652.jpg          	سفد                      	0.9993
out/سلسا_462.jpg         	سلسا                     	0.9998
out/سما_422.jpg          	سما                      	0.9998
out/سمق_452.jpg          	سمق                      	0.9999
out/سوحنم_322.jpg        	سوحنم                    	0.9986
out/سوطاع_498.jpg        	سوطاع                    	0.9974
out/سوطاع_623.jpg        	سوطاع                    	0.9984
out/سويرولكب_260.jpg     	سويرولكب                 	0.8950
out/سيابس_769.jpg        	سيابس                    	0.9993
out/سيبارد_273.jpg       	سيبارد                   	0.9966
out/سيبارك_70.jpg        	سيبارك                   	0.9920
out/سيمامد_493.jpg       	سيمامد                   	0.9982
out/سيوك_64.jpg          	سيوك                     	0.9986
out/شايج_399.jpg         	شايج                     	0.9994
out/شكن_365.jpg          	شكن                      	0.9978
out/شمج_248.jpg          	شمج                      	0.9999
out/شمخ_920.jpg          	شمخ                      	0.9994
out/شومخ_14.jpg          	شومخ                     	0.9993
out/شيخاشخ_55.jpg        	شيخاشخ                   	0.9677
out/شيشاخب_302.jpg       	شيشاخب                   	0.9970
out/صارعا_869.jpg        	صارعا                    	0.9984
out/صاغ_761.jpg          	صاغ                      	0.9995
out/صرب_539.jpg          	صرب                      	0.9995
out/صرحا_68.jpg          	صرحا                     	0.9996
out/صقي_854.jpg          	صقي                      	0.9992
out/صلقت_643.jpg         	صلقت                     	0.9996
out/صمل_995.jpg          	صمل                      	0.9996
out/صوخش_354.jpg         	صوخش                     	0.9982
out/صوصو_810.jpg         	صوصو                     	0.9988
out/صيحافا_268.jpg       	صيحافا                   	0.9950
out/ضاھننتسا_37.jpg      	ضاننتسا                  	0.9822
out/ضراع_141.jpg         	ضراع                     	0.9993
out/ضراعت_95.jpg         	ضراعت                    	0.9986
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
out/ضضح_809.jpg          	ضضح                      	0.9955
out/ضيفر_464.jpg         	ضيفر                     	0.9992
out/ضيفر_688.jpg         	ضيفر                     	0.9987
out/طبخي_324.jpg         	طبخي                     	0.9931
out/طشان_705.jpg         	طشان                     	0.9981
out/طغاك_505.jpg         	طغاك                     	0.9953
out/طفنلا_30.jpg         	طفنلا                    	0.9978
out/طلخم_133.jpg         	طلخم                     	0.9979
out/طولم_522.jpg         	طولم                     	0.9977
out/ظح_435.jpg           	ظح                       	0.9987
out/ظفحتسم_360.jpg       	ظفحتسم                   	0.9915
out/ظيرق_894.jpg         	ظيرق                     	0.9999
out/ظيقم_900.jpg         	ظيقم                     	0.9999
out/عاتبا_352.jpg        	عاتبا                    	0.9943
out/عاتمتسا_806.jpg      	عاتمتسا                  	0.9981
out/عافص_221.jpg         	عافص                     	0.9992
out/عامس_716.jpg         	ءامس                     	0.9992
out/عباعب_292.jpg        	عباعب                    	0.9993
out/عبتت_132.jpg         	عبتت                     	0.9984
out/عتك_923.jpg          	عتك                      	0.9993
out/عجرتسا_427.jpg       	عجرتسا                   	0.9990
out/عجوي_311.jpg         	عجوي                     	0.9996
out/عجھملا_323.jpg       	عجملا                    	0.9987
out/عدجا_667.jpg         	عدجا                     	0.9972
out/عراف_367.jpg         	عراف                     	0.9998
out/عراف_878.jpg         	عراف                     	0.9998
out/عرشا_699.jpg         	عرشا                     	0.9991
out/عرضلاو_660.jpg       	عرضلاو                   	0.9993
out/عزانت_75.jpg         	عزانت                    	0.9991
out/عزتنم_94.jpg         	عزتنم                    	0.9998
out/عزم_904.jpg          	عزم                      	1.0000
out/عصرملا_272.jpg       	عصرملا                   	0.9993
out/عقاوم_477.jpg        	عقاوم                    	0.9975
out/عقوتم_548.jpg        	عقوتم                    	0.9992
out/علاضلاا_884.jpg      	علاضلاا                  	0.9624
out/علضتم_582.jpg        	علضتم                    	0.9984
out/علطتسا_853.jpg       	علطتسا                   	0.9986
out/عماعم_192.jpg        	عماعم                    	0.9995
out/عواطم_962.jpg        	عواطم                    	0.9994
out/عوطم_724.jpg         	عوطم                     	0.9997
out/عيقن_502.jpg         	عيقن                     	0.9993
out/عيقن_563.jpg         	عيقن                     	0.9992
out/عيملتل_270.jpg       	عيملتل                   	0.9943
out/عئار_42.jpg          	عئار                     	0.9991
out/غبادم_778.jpg        	غبادم                    	0.9921
out/غرم_605.jpg          	غرم                      	0.9391
out/غلاب_732.jpg         	غلاب                     	0.6205
out/غئاص_578.jpg         	غئاص                     	0.9983
out/فاحص_733.jpg         	فاحص                     	0.9985
out/فاخس_703.jpg         	فاخس                     	0.9662
out/فاشن_249.jpg         	فاشن                     	0.9998
out/فاندا_103.jpg        	فاندا                    	0.9987
out/فايشا_780.jpg        	فايشا                    	0.9990
out/فاھفھ_300.jpg        	فاف                      	0.9993
out/فتن_928.jpg          	فتن                      	0.9982
out/فجاو_583.jpg         	فجاو                     	0.9995
out/فراعتم_283.jpg       	فراعتم                   	0.9967
out/فرصنا_312.jpg        	فرصنا                    	0.9983
out/فرعي_459.jpg         	فرعي                     	0.9988
out/فزاج_232.jpg         	فزاج                     	0.9993
out/فس_978.jpg           	فس                       	0.9988
out/فش_796.jpg           	فش                       	0.9999
out/فعاضت_996.jpg        	فعاضت                    	0.9957
out/فكاع_413.jpg         	فكاع                     	0.9996
out/فكاع_645.jpg         	فكاع                     	0.9988
out/فلاتم_828.jpg        	فلاتم                    	0.9936
out/فلاسا_830.jpg        	فلاسا                    	0.9977
out/فلز_927.jpg          	فلز                      	0.9992
out/فلكم_938.jpg         	فلكم                     	0.9996
out/فوخا_590.jpg         	فوخا                     	0.9996
out/فوش_271.jpg          	فوش                      	0.9995
out/فوفر_542.jpg         	فوفر                     	0.9912
out/فيرطغ_736.jpg        	فيرطغ                    	0.9994
out/فيرظ_358.jpg         	فيرظ                     	0.9984
out/فيزلا_467.jpg        	فيزلا                    	0.9994
out/قاجوا_644.jpg        	قاجوا                    	0.9992
out/قادص_826.jpg         	قادص                     	0.9992
out/قارد_460.jpg         	قارد                     	0.9994
out/قاطنتسا_48.jpg       	قاطنتسا                  	0.9987
out/قاوت_750.jpg         	قاوت                     	0.9982
out/قايزا_543.jpg        	قايزا                    	0.9998
out/قباطل_387.jpg        	قباطل                    	0.9988
out/قبتم_40.jpg          	قبتم                     	0.9996
out/قتف_779.jpg          	قتف                      	0.9973
out/قجسلا_231.jpg        	قجسلا                    	0.9997
out/قحاسم_309.jpg        	قحاسم                    	0.9987
out/قذامم_185.jpg        	قذامم                    	0.9959
out/قرسنم_571.jpg        	قرسنم                    	0.9995
out/قرطتي_723.jpg        	قرطتي                    	0.9955
out/قرعا_636.jpg         	قرعا                     	0.9996
out/قروب_266.jpg         	قروب                     	0.9973
out/قسافم_89.jpg         	قسافم                    	0.9994
out/قصلا_261.jpg         	قصلا                     	0.9996
out/قعاوص_553.jpg        	قعاوص                    	0.9967
out/قفاوم_255.jpg        	قفاوم                    	0.9992
out/قلاط_335.jpg         	قلاط                     	0.9999
out/قلاقا_138.jpg        	قلاقا                    	0.9963
out/قناقم_458.jpg        	قناقم                    	0.9997
out/قودنب_345.jpg        	قودنب                    	0.9970
out/قورم_531.jpg         	قورم                     	0.9995
out/قوقرم_118.jpg        	قوقرم                    	0.9994
out/قيرلا_695.jpg        	قيرلا                    	0.9981
out/قئاش_454.jpg         	قئاش                     	0.9995
out/كاذموي_902.jpg       	كاذموي                   	0.9942
out/كاراصق_813.jpg       	كاراصق                   	0.9993
out/كارش_551.jpg         	كارش                     	0.9973
out/كتعرس_580.jpg        	كتعرس                    	0.9984
out/كد_698.jpg           	كد                       	0.9991
out/كرابف_3.jpg          	كرابف                    	0.9986
out/كراصق_689.jpg        	كراصق                    	0.9987
out/كرت_746.jpg          	كرت                      	0.9988
out/كشف_555.jpg          	كشف                      	0.9999
out/كلاح_841.jpg         	كلاح                     	0.9993
out/كلامت_448.jpg        	كلامت                    	0.9984
out/كلاملأا_721.jpg      	كلاملأا                  	0.9363
out/كلسلا_637.jpg        	كلسلا                    	0.9996
out/كماوج_408.jpg        	كماوج                    	0.9981
out/كين_696.jpg          	كين                      	0.9996
out/كينروا_764.jpg       	كينروا                   	0.9963
out/كيو_607.jpg          	كيو                      	0.9997
out/لاإ_142.jpg          	لاإ                      	0.9736
out/لابو_535.jpg         	لابو                     	0.9993
out/لاتع_497.jpg         	لاتع                     	0.9980
out/لاثم_404.jpg         	لاثم                     	0.9974
out/لاثملا_81.jpg        	لاثملا                   	0.9978
out/لاحذا_562.jpg        	لاحذا                    	0.9989
out/لازرع_144.jpg        	لازرع                    	0.9982
out/لازغ_104.jpg         	لازغ                     	0.9999
out/لاسغا_465.jpg        	لاسغا                    	0.9992
out/لامعو_715.jpg        	لامعو                    	0.9920
out/لاومأ_18.jpg         	لاومأ                    	0.9967
out/لبحلا_90.jpg         	لبحلا                    	0.9993
out/لتب_772.jpg          	لتب                      	0.9943
out/لتبم_963.jpg         	لتبم                     	0.9992
out/لجرلأا_960.jpg       	لجرلأا                   	0.9877
out/لجعم_507.jpg         	لجعم                     	0.9999
out/لجھ_230.jpg          	لج                       	0.9999
out/لحان_762.jpg         	لحان                     	0.9991
out/لحو_79.jpg           	لحو                      	0.9995
out/لدابتم_947.jpg       	لدابتم                   	0.9992
out/لذتخت_357.jpg        	لذتخت                    	0.9976
out/لزج_453.jpg          	لزج                      	0.9998
out/لزنت_250.jpg         	لزنت                     	0.9979
out/لضعا_547.jpg         	لضعا                     	0.9997
out/لفطلا_896.jpg        	لفطلا                    	0.9997
out/لقتنم_173.jpg        	لقتنم                    	0.9994
out/لقلقم_516.jpg        	لقلقم                    	0.9998
out/لك_879.jpg           	لك                       	1.0000
out/لكل_284.jpg          	لكل                      	0.9999
out/للاتا_154.jpg        	للاتا                    	0.9934
out/للاخا_51.jpg         	للاخا                    	0.9987
out/للاسنا_617.jpg       	للاسنا                   	0.9959
out/للشلا_219.jpg        	للشلا                    	0.9985
out/للعلا_5.jpg          	للعلا                    	0.9997
out/لمرلا_602.jpg        	لمرلا                    	0.9995
out/لمعلاب_287.jpg       	لمعلاب                   	0.9992
out/لمعلاب_596.jpg       	لمعلاب                   	0.9993
out/لمعي_635.jpg         	لمعي                     	0.9996
out/لملمت_907.jpg        	لملمت                    	0.9996
out/لوخ_162.jpg          	لوخ                      	0.9996
out/لودلا_102.jpg        	لودلا                    	0.9997
out/لوسك_111.jpg         	لوسك                     	0.9998
out/لوغملا_793.jpg       	لوغملا                   	0.9862
out/لوقعلا_49.jpg        	لوقعلا                   	0.9994
out/لولك_119.jpg         	لولك                     	0.9997
out/لولك_421.jpg         	لولك                     	0.9998
out/لومتم_484.jpg        	لومتم                    	0.9995
out/لوؤسم_958.jpg        	لوؤسم                    	0.9998
out/لوھ_126.jpg          	لو                       	1.0000
out/لوھجم_579.jpg        	لوجم                     	0.9995
out/ليصفتلاب_307.jpg     	ليصفتلاب                 	0.9819
out/ليطابا_739.jpg       	ليطابا                   	0.9985
out/ليلاھب_105.jpg       	ليلاب                    	0.9996
out/ليلاھب_199.jpg       	ليلاب                    	0.9988
out/ليلب_163.jpg         	ليلب                     	0.9996
out/ليمجتلا_496.jpg      	ليمجتلا                  	0.9968
out/لئاوغ_697.jpg        	لئاوغ                    	0.9989
out/لھك_490.jpg          	لك                       	0.9999
out/ماثآ_529.jpg         	مانآ                     	0.9813
out/ماخ_243.jpg          	ماخ                      	0.9960
out/مادخ_951.jpg         	مادخ                     	0.9989
out/مارآ_334.jpg         	مارآ                     	0.9995
out/مارض_922.jpg         	مارض                     	0.9996
out/ماركلا_601.jpg       	ماركلا                   	0.9972
out/مازقا_406.jpg        	مازقا                    	0.9994
out/ماسر_564.jpg         	ماسر                     	0.9990
out/ماسقا_984.jpg        	ماسقا                    	0.9991
out/ماضوا_176.jpg        	ماضوا                    	0.9996
out/ماظنلا_684.jpg       	ماظنلا                   	0.9875
out/ماظنلا_742.jpg       	ماظنلا                   	0.9908
out/ماكآ_827.jpg         	ماكآ                     	0.9995
out/ماملاا_437.jpg       	ماملاا                   	0.9923
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
out/ماود_196.jpg         	ماود                     	0.9990
out/ماوھ_492.jpg         	ماو                      	0.9992
out/ماھفتسا_845.jpg      	مافتسا                   	0.9953
out/مثلم_530.jpg         	مثلم                     	0.9982
out/مخض_41.jpg           	مخض                      	0.9982
out/مداوا_412.jpg        	مداوا                    	0.9983
out/مراضح_870.jpg        	مراضح                    	0.9982
out/مرج_326.jpg          	مرج                      	0.9992
out/مزتعم_191.jpg        	مزتعم                    	0.9984
out/مسوت_860.jpg         	مسوت                     	0.9990
out/مكتداعس_377.jpg      	مكتداعس                  	0.9945
out/ملايع_286.jpg        	ملايع                    	0.9981
out/ملس_905.jpg          	ملس                      	0.9997
out/ململ_59.jpg          	ململ                     	0.9994
out/ممرفم_804.jpg        	ممرفم                    	0.9981
out/موح_675.jpg          	موح                      	0.9988
out/مود_203.jpg          	مود                      	0.9996
out/موس_186.jpg          	موس                      	0.9998
out/ميطل_285.jpg         	ميطل                     	0.9990
out/ميعدت_298.jpg        	ميعدت                    	0.9971
out/مئاتشلا_929.jpg      	مئاتشلا                  	0.9848
out/مئايا_655.jpg        	مئايا                    	0.9977
out/مھبولق_316.jpg       	مبولق                    	0.9905
out/مھللا_122.jpg        	مللا                     	0.9961
out/نابثو_12.jpg         	نابثو                    	0.9915
out/ناتفدلا_612.jpg      	ناتفدلا                  	0.9989
out/ناخبرض_518.jpg       	ناخبرض                   	0.9940
out/نادرح_771.jpg        	نادرح                    	0.9972
out/ناريق_818.jpg        	ناريق                    	0.9996
out/نازرب_915.jpg        	نازرب                    	0.9974
out/نازيك_364.jpg        	نازيك                    	0.9997
out/ناسيس_227.jpg        	ناسيس                    	0.9997
out/ناعرذ_616.jpg        	ناعرذ                    	0.9991
out/ناعرذ_805.jpg        	ناعرذ                    	0.9986
out/ناعظا_228.jpg        	ناعظا                    	0.9990
out/ناغيز_649.jpg        	ناغيز                    	0.9966
out/نافرذ_946.jpg        	نافرذ                    	0.9950
out/ناقتحا_375.jpg       	ناقتحا                   	0.9990
out/ناقيط_343.jpg        	ناقيط                    	0.9993
out/ناقيم_593.jpg        	ناقيم                    	0.9995
out/ناكسلا_342.jpg       	ناكسلا                   	0.9982
out/نامئر_971.jpg        	نامئر                    	0.9027
out/ناميھ_86.jpg         	نامي                     	0.9981
out/ناوت_961.jpg         	ناوت                     	0.9982
out/ناوطت_388.jpg        	ناوطت                    	0.9980
out/ناويح_115.jpg        	ناويح                    	0.9987
out/ناؤز_220.jpg         	ناؤز                     	0.9779
out/نايعلل_66.jpg        	نايعلل                   	0.9964
out/نايغا_487.jpg        	نايغا                    	0.9994
out/نأم_166.jpg          	نأم                      	0.9996
out/ناھيت_13.jpg         	نايت                     	0.9988
out/ناھيت_420.jpg        	نايت                     	0.9990
out/نتم_401.jpg          	نتم                      	0.9998
out/نرمت_444.jpg         	نرمت                     	0.9974
out/نزود_792.jpg         	نزود                     	0.9995
out/نطابلا_889.jpg       	نطابلا                   	0.9993
out/نطوملا_171.jpg       	نطوملا                   	0.9989
out/نعنعم_865.jpg        	نعنعم                    	0.9993
out/نفدلا_29.jpg         	نفدلا                    	0.9991
out/نفلج_912.jpg         	نفلج                     	0.9993
out/نقتا_205.jpg         	نقتا                     	0.9988
out/نقتا_359.jpg         	نقتا                     	0.9990
out/نقلم_857.jpg         	نقلم                     	0.9996
out/نك_180.jpg           	نك                       	1.0000
out/نكلف_262.jpg         	نكلف                     	0.9996
out/نكما_665.jpg         	نكما                     	0.9997
out/نلاخ_937.jpg         	نلاخ                     	0.9977
out/نلازج_269.jpg        	نلازج                    	0.9972
out/نوتا_981.jpg         	نوتا                     	0.9994
out/نودلاب_852.jpg       	نودلاب                   	0.9995
out/نوزح_275.jpg         	نوزح                     	0.9993
out/نوزح_419.jpg         	نوزح                     	0.9992
out/نوش_597.jpg          	نوش                      	0.9990
out/نوقلس_473.jpg        	نوقلس                    	0.9997
out/نولاج_98.jpg         	نولاج                    	0.9982
out/نومرھ_989.jpg        	نومر                     	0.9996
out/نونجلا_156.jpg       	نونجلا                   	0.9954
out/نونجلا_315.jpg       	نونجلا                   	0.9976
out/نوؤش_385.jpg         	نوؤش                     	0.9995
out/نويلب_319.jpg        	نويلب                    	0.9989
out/نوھ_646.jpg          	نو                       	0.9999
out/نيابش_532.jpg        	نيابش                    	0.9987
out/نيتنس_395.jpg        	نيتنس                    	0.9991
out/نيجانف_822.jpg       	نيجانف                   	0.9989
out/نيحو_348.jpg         	نيحو                     	0.9993
out/نيدب_470.jpg         	نيدب                     	0.9997
out/نيركس_709.jpg        	نيركس                    	0.9998
out/نيسحت_304.jpg        	نيسحت                    	0.9978
out/نيعلاب_849.jpg       	نيعلاب                   	0.9995
out/نيفا_155.jpg         	نيفا                     	0.9998
out/نينج_886.jpg         	نينج                     	0.9986
out/نييبت_88.jpg         	نييبت                    	0.9994
out/نھاوع_939.jpg        	ناوع                     	0.9940
out/هءارو_247.jpg        	هءارو                    	0.9983
out/هاتروكيس_983.jpg     	هاتروكيس                 	0.9560
out/هاد_379.jpg          	هاد                      	0.9995
out/هبازحا_600.jpg       	هبازحا                   	0.9983
out/هتضبق_917.jpg        	هتضبق                    	0.9957
out/هتلننم_340.jpg       	هتلننم                   	0.9982
out/هحصن_628.jpg         	هحصن                     	0.9996
out/هحلاس_790.jpg        	هحلاس                    	0.9982
out/هدحو_685.jpg         	هدحو                     	0.9989
out/هدھج_22.jpg          	هدج                      	0.9987
out/هدھج_908.jpg         	هدج                      	0.9987
out/هراز_72.jpg          	هراز                     	0.9994
out/هراسا_725.jpg        	هراسا                    	0.9994
out/هربص_847.jpg         	هربص                     	0.9994
out/هسم_520.jpg          	هسم                      	0.9999
out/هضر_631.jpg          	هضر                      	0.9981
out/هضرع_140.jpg         	هضرع                     	0.9995
out/هعضوم_620.jpg        	هعضوم                    	0.9756
out/هعضوم_997.jpg        	هعضوم                    	0.9306
out/هفاحل_668.jpg        	هفاحل                    	0.9977
out/هفاطعا_62.jpg        	هفاطعا                   	0.9979
out/هفاطعأ_863.jpg       	هفاطعأ                   	0.9960
out/هقزل_511.jpg         	هقزل                     	0.9972
out/هكرشا_402.jpg        	هكرشا                    	0.9987
out/هكرشا_812.jpg        	هكرشا                    	0.9987
out/هلابب_330.jpg        	هلابب                    	0.9983
out/هلايخ_926.jpg        	هلايخ                    	0.9991
out/هلب_506.jpg          	هلب                      	0.9998
out/هلد_604.jpg          	هلد                      	0.9994
out/هلزنم_21.jpg         	هلزنم                    	0.9995
out/هلزنم_165.jpg        	هلزنم                    	0.9999
out/هلزنم_892.jpg        	هلزنم                    	0.9998
out/هلمجا_457.jpg        	هلمجا                    	0.9998
out/هنظ_749.jpg          	هنظ                      	0.9999
out/هنظ_881.jpg          	هنظ                      	0.9999
out/هيدي_819.jpg         	هيدي                     	0.9991
out/هيرك_949.jpg         	هيرك                     	0.9996
out/هيزن_782.jpg         	هيزن                     	0.9995
out/هيفك_239.jpg         	هيفك                     	0.9989
out/واتف_982.jpg         	واتف                     	0.9988
out/واك_202.jpg          	واك                      	0.9994
out/وانم_774.jpg         	وانم                     	0.9996
out/وتلم_801.jpg         	وتلم                     	0.9992
out/وتيركد_160.jpg       	وتيركد                   	0.9967
out/وثع_384.jpg          	وثع                      	0.9941
out/وحض_308.jpg          	وحض                      	0.9996
out/ودس_245.jpg          	ودس                      	0.9998
out/ودس_362.jpg          	ودس                      	0.9998
out/وزنم_130.jpg         	وزنم                     	0.9998
out/وصق_276.jpg          	وصق                      	0.9991
out/وفصلا_603.jpg        	وفصلا                    	0.9996
out/ولح_386.jpg          	ولح                      	0.9935
out/ولف_576.jpg          	ولف                      	0.9966
out/ويبمك_446.jpg        	ويبمك                    	0.9983
out/وھ_986.jpg           	و                        	0.9997
out/ىأنا_858.jpg         	ىأنا                     	0.9993
out/ىدصلا_106.jpg        	ىدصلا                    	0.9991
out/ىرق_844.jpg          	ىرق                      	0.9999
out/ىرمدت_994.jpg        	ىرمدت                    	0.9988
out/ىروب_533.jpg         	ىروب                     	0.9982
out/ىزابخ_573.jpg        	ىزابخ                    	0.9988
out/ىساق_351.jpg         	ىساق                     	0.9981
out/ىسنارب_85.jpg        	ىسنارب                   	0.9968
out/ىضر_246.jpg          	ىضر                      	0.9983
out/ىعاسملا_279.jpg      	ىعاسملا                  	0.9992
out/ىعاطقلا_429.jpg      	ىعاطقلا                  	0.9984
out/ىعر_756.jpg          	ىعر                      	0.9996
out/ىفارغلت_77.jpg       	ىفارغلت                  	0.9975
out/ىفارغلت_560.jpg      	ىفارغلت                  	0.9975
out/ىفير_581.jpg         	ىفير                     	0.9998
out/ىقامح_368.jpg        	ىقامح                    	0.9983
out/ىلاھلأا_838.jpg      	ىلالأا                   	0.9680
out/ىلبا_495.jpg         	ىلبا                     	0.9994
out/ىلسك_595.jpg         	ىلسك                     	0.9999
out/ىلغا_297.jpg         	ىلغا                     	0.9992
out/ىلغا_449.jpg         	ىلغا                     	0.9994
out/ىلويھ_10.jpg         	ىلوي                     	0.9988
out/ىمارآ_621.jpg        	ىمارآ                    	0.9991
out/ىناوب_320.jpg        	ىناوب                    	0.9993
out/ىواستملا_781.jpg     	ىواستملا                 	0.9975
out/ىوضيب_611.jpg        	ىوضيب                    	0.9958
out/ىول_554.jpg          	ىول                      	0.9963
out/ىونعم_393.jpg        	ىونعم                    	0.9997
out/يباقن_474.jpg        	يباقن                    	0.9979
out/يبلخ_293.jpg         	يبلخ                     	0.9913
out/يبناج_760.jpg        	يبناج                    	0.9979
out/يبول_875.jpg         	يبول                     	0.9987
out/يجظياف_820.jpg       	يجظيا                    	0.8898
out/يجليصحت_135.jpg      	يجليقحت                  	0.4453
out/يجناخرك_740.jpg      	يجناخرك                  	0.9796
out/يجوسا_53.jpg         	يجوسا                    	0.9987
out/يداحتا_450.jpg       	يداحتا                   	0.9935
out/يدح_885.jpg          	يدح                      	0.9982
out/يدعوت_589.jpg        	يدعوت                    	0.9989
out/يدوھي_237.jpg        	يدوي                     	0.9989
out/يراوھ_691.jpg        	يراو                     	0.9997
out/يرج_11.jpg           	يرج                      	0.9996
out/يرغا_713.jpg         	يرغا                     	0.9995
out/يروعش_737.jpg        	يروعش                    	0.9968
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
out/يريخ_829.jpg         	يريخ                     	0.9987
out/يريما_347.jpg        	يريما                    	0.9984
out/يرئاد_356.jpg        	يرئاد                    	0.9993
out/يرھد_409.jpg         	يرد                      	0.9991
out/يرھن_859.jpg         	يرن                      	0.9993
out/يساير_290.jpg        	ىساير                    	0.9885
out/يعافد_259.jpg        	يعافد                    	0.9982
out/يعسو_891.jpg         	يعسو                     	0.9994
out/يقفا_659.jpg         	يقفا                     	0.9990
out/يقل_765.jpg          	يقل                      	0.9989
out/يكريلكا_96.jpg       	يكريلكا                  	0.9960
out/يكلام_494.jpg        	يكلام                    	0.9970
out/يكيدلا_424.jpg       	يكيدلا                   	0.9978
out/يلاثم_152.jpg        	يلاثم                    	0.9987
out/يلارديف_682.jpg      	يلارديف                  	0.9888
out/يلزغ_147.jpg         	يلزغ                     	0.9952
out/يلزھ_233.jpg         	يلز                      	0.9997
out/يللاھ_517.jpg        	يللا                     	0.9992
out/يللاھ_758.jpg        	يللا                     	0.9954
out/يلولذھ_195.jpg       	يلولذ                    	0.9975
out/يماش_149.jpg         	يماش                     	0.9983
out/يمسرلاب_574.jpg      	يمسرلاب                  	0.9891
out/يمطاف_797.jpg        	يمطاف                    	0.9985
out/يملس_650.jpg         	يملس                     	0.9971
out/يناباغ_1.jpg         	يناباغ                   	0.9764
out/يناثلا_60.jpg        	يناثلا                   	0.9984
out/يناحور_383.jpg       	يناحور                   	0.9956
out/يناسفنلا_615.jpg     	يناسفنلا                 	0.9903
out/يناطلس_407.jpg       	يناطلس                   	0.9970
out/يناعملا_969.jpg      	يناعملا                  	0.9986
out/يندل_32.jpg          	يندل                     	0.9985
out/ينمرا_44.jpg         	ينمرا                    	0.9993
out/ينوفلت_766.jpg       	ينوفلت                   	0.9987
out/يوارحص_376.jpg       	يوارحص                   	0.9972
out/يونسلا_350.jpg       	يونسلا                   	0.9993
out/يئاجف_253.jpg        	يئاجف                    	0.9989
out/يئاوھلا_719.jpg      	يئاولا                   	0.9960
out/ئيلم_906.jpg         	ئيلم                     	0.6510
out/يھام_112.jpg         	يام                      	0.9775
out/يھفش_240.jpg         	يفش                      	0.9987
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
test/ءانمتسا_54.jpg      	ءانمتسا                  	0.9908
test/ءلك_96.jpg          	ءلك                      	0.9998
test/ارذع_58.jpg         	ارذع                     	0.9917
test/أشج_5.jpg           	أشج                      	0.8875
test/أشج_21.jpg          	أشج                      	0.9879
test/باهذ_48.jpg         	باذ                      	0.9988
test/بجعلل_34.jpg        	بجعلل                    	0.9620
test/برس_13.jpg          	برس                      	0.9997
test/بوقر_30.jpg         	بوقر                     	0.9993
test/بيقنتلا_79.jpg      	بيقنتلا                  	0.9883
test/بھذلا_11.jpg        	بذ                       	0.9984
test/ةباحص_18.jpg        	ةباحص                    	0.9632
test/ةثلاث_60.jpg        	ةثلاث                    	0.9867
test/ةذملات_56.jpg       	ةذملات                   	0.9382
test/ةرابود_84.jpg       	ةرابود                   	0.9977
